response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect;iteration;fileName
 200;3;12378;0;0.255576;0.125316;0.124472;0.259807;0.000000;7;/public/script13.js
 200;3;15442;0;0.262962;0.123953;0.123282;0.265050;0.000000;7;/public/script14.js
 200;3;6718;0;0.178314;0.125050;0.124351;0.179499;0.000000;7;/public/script15.js
 200;3;16559;0;0.254385;0.119222;0.118527;0.257917;0.000000;7;/public/style1.css
 200;3;2504;0;0.171677;0.120161;0.119473;0.171690;0.000000;7;/public/style2.css
 200;3;5105;0;0.418948;0.124342;0.123647;0.418975;0.000000;7;/public/style3.css
 200;3;10193;0;0.262110;0.118383;0.117692;0.262128;0.000000;7;/public/style4.css
 200;3;9058;0;0.412609;0.118009;0.117273;0.412634;0.000000;7;/public/style5.css
 200;3;2611;0;0.410848;0.121392;0.120703;0.410939;0.000000;7;/public/style6.css
 200;3;98842;0;0.199005;0.106728;0.105941;0.199034;0.000000;8;/public/
 200;3;1585;0;0.295101;0.134367;0.133653;0.295127;0.000000;8;/public/script1.js
 200;3;46097;0;0.167401;0.117284;0.116470;0.167426;0.000000;8;/public/script2.js
 200;3;10018;0;0.239482;0.131730;0.131005;0.240866;0.000000;8;/public/script3.js
 200;3;13185;0;0.182255;0.131174;0.130461;0.183154;0.000000;8;/public/script4.js
 200;3;8112;0;0.297670;0.133052;0.132146;0.297685;0.000000;8;/public/script5.js
 200;3;2772;0;0.435018;0.144262;0.142566;0.435041;0.000000;8;/public/script6.js
 200;3;8761;0;0.305856;0.142389;0.141684;0.305899;0.000000;8;/public/script7.js
 200;3;9522;0;0.458282;0.144929;0.144253;0.506572;0.000000;8;/public/script8.js
 200;3;3821;0;0.314779;0.143056;0.142366;0.315568;0.000000;8;/public/script9.js
 200;3;8766;0;0.463993;0.144457;0.143795;0.466905;0.000000;8;/public/script10.js
 200;3;7125;0;0.169246;0.128708;0.127986;0.169263;0.000000;8;/public/script11.js
 200;3;21290;0;0.187787;0.141562;0.140884;0.192244;0.000000;8;/public/script12.js
 200;3;16771;0;0.187266;0.143358;0.142409;0.191757;0.000000;8;/public/script13.js
 200;3;14719;0;0.364113;0.141068;0.139653;0.364141;0.000000;8;/public/script14.js
 200;3;8328;0;0.289930;0.129162;0.128465;0.289958;0.000000;8;/public/script15.js
 200;3;13354;0;0.319801;0.139742;0.138703;0.319817;0.000000;8;/public/style1.css
 200;3;947;0;0.453945;0.140160;0.139245;0.453973;0.000000;8;/public/style2.css
 200;3;6978;0;0.304514;0.136127;0.135414;0.306530;0.000000;8;/public/style3.css
 200;3;5639;0;0.472436;0.137613;0.136934;0.473801;0.000000;8;/public/style4.css
 200;3;3141;0;0.383881;0.133330;0.132626;0.383897;0.000000;8;/public/style5.css
 200;3;2813;0;0.381316;0.133192;0.132501;0.381336;0.000000;8;/public/style6.css
 200;3;23723;0;0.172419;0.086832;0.086043;0.172448;0.000000;9;/public/
 200;3;2526;0;0.185194;0.117814;0.117123;0.185209;0.000000;9;/public/script1.js
 200;3;55343;0;0.246103;0.122108;0.121406;0.248682;0.000000;9;/public/script2.js
 200;3;8098;0;0.148643;0.111707;0.110877;0.148665;0.000000;9;/public/script3.js
 200;3;28813;0;0.297622;0.121884;0.121213;0.297638;0.000000;9;/public/script4.js
 200;3;7974;0;0.302838;0.121743;0.121064;0.302853;0.000000;9;/public/script5.js
 200;3;32574;0;0.296184;0.120598;0.119072;0.296211;0.000000;9;/public/script6.js
 200;3;6512;0;0.185165;0.119893;0.119197;0.185180;0.000000;9;/public/script7.js
 200;3;27129;0;0.174930;0.119519;0.118856;0.177817;0.000000;9;/public/script8.js
 200;3;13779;0;0.175240;0.120455;0.119754;0.175256;0.000000;9;/public/script9.js
 200;3;7126;0;0.169206;0.118352;0.117666;0.169230;0.000000;9;/public/script10.js
 200;3;7034;0;0.304754;0.119534;0.118862;0.304766;0.000000;9;/public/script11.js
 200;3;21286;0;0.302150;0.119199;0.118437;0.302165;0.000000;9;/public/script12.js
 200;3;9987;0;0.321973;0.137394;0.136666;0.322012;0.000000;9;/public/script13.js
 200;3;28173;0;0.190233;0.115793;0.115103;0.190248;0.000000;9;/public/script14.js
 200;3;7827;0;0.258976;0.119674;0.118984;0.308512;0.000000;9;/public/script15.js
 200;3;9269;0;0.259031;0.120782;0.120089;0.260524;0.000000;9;/public/style1.css
 200;3;1649;0;0.260623;0.119706;0.119036;0.260643;0.000000;9;/public/style2.css
 200;3;6499;0;0.329089;0.135103;0.134435;0.329125;0.000000;9;/public/style3.css
 200;3;8576;0;0.309870;0.130991;0.130290;0.311536;0.000000;9;/public/style4.css
 200;3;21533;0;0.173581;0.120357;0.119677;0.173594;0.000000;9;/public/style5.css
 200;3;3598;0;0.298177;0.117686;0.116983;0.298210;0.000000;9;/public/style6.css
 200;3;53169;0;0.167870;0.080041;0.079267;0.167898;0.000000;10;/public/
 200;3;684;0;0.683281;0.413147;0.412096;0.683304;0.000000;10;/public/script1.js
 200;3;20894;0;0.308152;0.263767;0.262800;0.311521;0.000000;10;/public/script2.js
 200;3;18472;0;0.679548;0.412193;0.411225;0.679590;0.000000;10;/public/script3.js
 200;3;1666;0;0.723505;0.412775;0.411380;0.723538;0.000000;10;/public/script4.js
 200;3;13138;0;0.734378;0.412664;0.411533;0.734409;0.000000;10;/public/script5.js
 200;3;3300;0;0.689473;0.412389;0.411506;0.731723;0.000000;10;/public/script6.js
 200;3;3630;0;0.694616;0.417752;0.416834;0.738210;0.000000;10;/public/script7.js
 200;3;7054;0;0.683724;0.410339;0.409581;0.683789;0.000000;10;/public/script8.js
 200;3;1739;0;0.693402;0.419105;0.418277;0.693428;0.000000;10;/public/script9.js
 200;3;10929;0;0.329600;0.287011;0.286001;0.331593;0.000000;10;/public/script10.js
 200;3;3109;0;0.689526;0.455082;0.454180;0.689556;0.000000;10;/public/script11.js
 200;3;1606;0;0.750514;0.456605;0.455688;0.750535;0.000000;10;/public/script12.js
 200;3;4403;0;0.730377;0.449062;0.448187;0.730393;0.000000;10;/public/script13.js
 200;2;6572;0;0.815503;0.735286;0.735194;0.815536;0.493523;10;/public/script14.js
 200;3;4931;0;0.760834;0.534047;0.532763;0.760852;0.000000;10;/public/script15.js
 200;3;4721;0;0.767533;0.534990;0.533636;0.767557;0.000000;10;/public/style1.css
 200;3;526;0;0.817332;0.591329;0.589991;0.817360;0.000000;10;/public/style2.css
 200;3;2834;0;0.754482;0.532013;0.530546;0.754498;0.000000;10;/public/style3.css
 200;3;3136;0;0.769856;0.535202;0.533930;0.769909;0.000000;10;/public/style4.css
 200;3;1462;0;0.822498;0.641463;0.640010;0.824742;0.000000;10;/public/style5.css
 200;3;1228;0;0.873414;0.646556;0.645281;0.873448;0.000000;10;/public/style6.css
 200;3;15580;0;0.150500;0.100001;0.096896;0.154941;0.000000;11;/public/
 200;3;2815;0;0.166166;0.106770;0.105648;0.166211;0.000000;11;/public/script1.js
 200;3;7784;0;0.309856;0.144064;0.142858;0.309963;0.000000;11;/public/script2.js
 200;3;13151;0;0.311026;0.187343;0.185742;0.311067;0.000000;11;/public/script3.js
 200;3;3916;0;0.307914;0.140145;0.138959;0.307964;0.000000;11;/public/script4.js
 200;3;31781;0;0.303550;0.137514;0.136320;0.303608;0.000000;11;/public/script5.js
 200;3;31550;0;0.305790;0.137554;0.136352;0.305831;0.000000;11;/public/script6.js
 200;3;12145;0;0.215516;0.173676;0.171384;0.220650;0.000000;11;/public/script7.js
 200;3;19455;0;0.247911;0.123040;0.121780;0.247950;0.000000;11;/public/script8.js
 200;3;10811;0;0.378494;0.185597;0.183954;0.378589;0.000000;11;/public/script9.js
 200;3;12695;0;0.285382;0.166177;0.164647;0.285450;0.000000;11;/public/script10.js
 200;3;5834;0;0.367350;0.182186;0.180531;0.367473;0.000000;11;/public/script11.js
 200;3;16609;0;0.387180;0.169620;0.168011;0.387241;0.000000;11;/public/script12.js
 200;3;3141;0;0.383785;0.167710;0.166141;0.383842;0.000000;11;/public/script13.js
 200;3;6754;0;0.357447;0.166981;0.164989;0.357542;0.000000;11;/public/script14.js
 200;3;9939;0;0.375502;0.160290;0.158080;0.377468;0.000000;11;/public/script15.js
 200;3;11810;0;0.361542;0.152346;0.150536;0.361631;0.000000;11;/public/style1.css
 200;3;1612;0;0.266549;0.140733;0.139111;0.266589;0.000000;11;/public/style2.css
 200;3;5674;0;0.376727;0.216857;0.214074;0.376967;0.000000;11;/public/style3.css
 200;3;9223;0;0.261813;0.134707;0.133019;0.261844;0.000000;11;/public/style4.css
 200;3;19704;0;0.189663;0.147228;0.145653;0.189703;0.000000;11;/public/style5.css
 200;3;3565;0;0.300753;0.131586;0.129397;0.300934;0.000000;11;/public/style6.css
 200;3;23475;0;0.174123;0.091879;0.087539;0.174270;0.000000;12;/public/
 200;3;925;0;0.505293;0.136810;0.135653;0.505443;0.000000;12;/public/script1.js
 200;3;196674;0;0.198900;0.104404;0.103195;0.199685;0.000000;12;/public/script2.js
 200;3;3043;0;0.395537;0.133021;0.131815;0.395628;0.000000;12;/public/script3.js
 200;3;6127;0;0.196764;0.126899;0.125679;0.196802;0.000000;12;/public/script4.js
 200;3;26581;0;0.362916;0.130807;0.129667;0.363002;0.000000;12;/public/script5.js
 200;3;20978;0;0.359503;0.127891;0.126576;0.367988;0.000000;12;/public/script6.js
 200;3;7369;0;0.163575;0.125190;0.123995;0.163643;0.000000;12;/public/script7.js
 200;3;9291;0;0.389904;0.124165;0.122854;0.390033;0.000000;12;/public/script8.js
 200;3;11746;0;0.348322;0.126481;0.125113;0.348433;0.000000;12;/public/script9.js
 200;3;31600;0;0.163386;0.123840;0.122722;0.167781;0.000000;12;/public/script10.js
 200;3;4342;0;0.493642;0.125785;0.124323;0.493740;0.000000;12;/public/script11.js
 200;3;18629;0;0.190735;0.120920;0.119653;0.194531;0.000000;12;/public/script12.js
 200;3;7661;0;0.419702;0.099073;0.097928;0.419779;0.000000;12;/public/script13.js
 200;3;6935;0;0.348065;0.106234;0.105085;0.348205;0.000000;12;/public/script14.js
 200;3;2884;0;0.417936;0.096713;0.095561;0.418038;0.000000;12;/public/script15.js
 200;3;2186;0;0.551491;0.139844;0.138266;0.551592;0.000000;12;/public/style1.css
 200;3;842;0;0.510215;0.136674;0.134929;0.510332;0.000000;12;/public/style2.css
 200;3;4195;0;0.509754;0.139853;0.138012;0.509839;0.000000;12;/public/style3.css
 200;3;4800;0;0.556564;0.142600;0.140933;0.556644;0.000000;12;/public/style4.css
 200;3;2134;0;0.563834;0.157660;0.155922;0.564998;0.000000;12;/public/style5.css
 200;3;2103;0;0.509714;0.146071;0.144336;0.510043;0.000000;12;/public/style6.css
 200;3;11319;0;0.213104;0.173999;0.169079;0.213254;0.000000;13;/public/
 200;3;2350;0;0.199032;0.140043;0.138669;0.199071;0.000000;13;/public/script1.js
 200;3;10447;0;0.230924;0.104733;0.103604;0.230966;0.000000;13;/public/script2.js
 200;3;11577;0;0.208390;0.141210;0.139867;0.208427;0.000000;13;/public/script3.js
 200;3;12810;0;0.186858;0.141333;0.139830;0.188519;0.000000;13;/public/script4.js
 200;3;13366;0;0.180629;0.137778;0.136221;0.180669;0.000000;13;/public/script5.js
 200;3;31303;0;0.308183;0.142990;0.141651;0.308240;0.000000;13;/public/script6.js
 200;3;11139;0;0.216761;0.136850;0.135434;0.216798;0.000000;13;/public/script7.js
 200;3;5756;0;0.209444;0.137911;0.136370;0.209496;0.000000;13;/public/script8.js
 200;3;8108;0;0.297775;0.136059;0.134716;0.297852;0.000000;13;/public/script9.js
 200;3;4173;0;0.288881;0.142457;0.141113;0.288974;0.000000;13;/public/script10.js
 200;3;6897;0;0.310758;0.137680;0.136319;0.310831;0.000000;13;/public/script11.js
 200;3;6747;0;0.178693;0.130323;0.128737;0.178723;0.000000;13;/public/script12.js
 200;3;14298;0;0.222753;0.133087;0.131763;0.224923;0.000000;13;/public/script13.js
 200;3;13872;0;0.294854;0.135152;0.133819;0.295042;0.000000;13;/public/script14.js
 200;3;13140;0;0.285460;0.128563;0.127114;0.285539;0.000000;13;/public/script15.js
 200;3;14109;0;0.302636;0.134349;0.133018;0.302705;0.000000;13;/public/style1.css
 200;3;1379;0;0.311586;0.138506;0.137126;0.311654;0.000000;13;/public/style2.css
 200;3;10722;0;0.199440;0.124799;0.123475;0.199489;0.000000;13;/public/style3.css
 200;3;14503;0;0.165334;0.117160;0.115755;0.166514;0.000000;13;/public/style4.css
 200;3;4331;0;0.278371;0.112469;0.111113;0.278420;0.000000;13;/public/style5.css
 200;3;3852;0;0.278471;0.124800;0.123384;0.278546;0.000000;13;/public/style6.css
 200;3;5867;0;0.205246;0.163745;0.159872;0.205353;0.000000;14;/public/
