response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect;size_download;iteration;fileName
200;2;3647;0;2.350126;1.007481;1.007322;2.351332;0.564936;8576;10;/public/script4.js
200;2;6484;0;1.455475;1.113508;1.113412;1.488073;0.568497;9649;10;/public/script5.js
200;2;5969;0;1.613286;1.020713;1.020563;1.616276;0.564049;9649;10;/public/script6.js
200;2;1854;0;1.444802;1.108762;1.108682;1.444994;0.613889;2680;10;/public/script7.js
200;2;3286;0;1.467927;1.135927;1.135836;1.468020;0.554843;4824;10;/public/script8.js
200;2;3480;0;2.768866;2.177519;2.177329;2.771923;0.618226;9648;10;/public/script9.js
200;2;5545;0;1.449767;1.118458;1.118273;1.449884;0.614679;8040;10;/public/script10.js
200;2;1480;0;1.448052;1.117088;1.116997;1.448107;0.617708;2144;10;/public/script11.js
200;2;4820;0;1.330298;1.011645;1.011525;1.334234;0.604440;6432;10;/public/script12.js
200;2;2260;0;1.422759;1.080543;1.080271;1.422993;0.606673;3216;10;/public/script13.js
200;2;3750;0;1.429173;1.094994;1.094851;1.429310;0.607724;5360;10;/public/script14.js
200;2;2627;0;1.427896;1.090997;1.090872;1.428021;0.624891;3752;10;/public/script15.js
200;2;2981;0;1.429278;1.096056;1.095913;1.432705;0.591977;4271;10;/public/style1.css
200;2;301;0;1.425014;1.088823;1.088596;1.425161;0.623797;430;10;/public/style2.css
200;2;326;0;6.544809;6.210648;6.210449;6.545025;5.818590;2139;10;/public/style3.css
200;2;1862;0;1.434466;1.091870;1.091780;1.434564;0.626206;2672;10;/public/style4.css
200;2;567;0;6.587598;6.268657;6.268427;6.587813;5.869615;3738;10;/public/style5.css
200;2;746;0;1.437678;1.105382;1.105298;1.437791;0.629779;1073;10;/public/style6.css
200;2;15279;0;1.251258;0.926818;0.926572;1.287543;0.523989;19673;11;/public/
200;2;305;0;1.533140;1.200496;1.200398;1.533236;0.603044;468;11;/public/script1.js
200;2;25001;0;2.832726;2.251891;2.251724;3.087173;0.597042;77184;11;/public/script2.js
200;2;16851;0;1.492573;1.155289;1.155163;1.526772;0.603275;25728;11;/public/script3.js
200;2;5542;0;1.542955;1.206862;1.206773;1.547340;0.648146;8576;11;/public/script4.js
200;2;6533;0;1.449966;1.128571;1.128388;1.476939;0.633017;9649;11;/public/script5.js
200;2;6654;0;1.403409;1.072511;1.072350;1.450062;0.639744;9649;11;/public/script6.js
200;2;1762;0;1.520372;1.188723;1.188633;1.520471;0.635735;2680;11;/public/script7.js
200;2;3136;0;1.538139;1.198659;1.198532;1.538225;0.629439;4824;11;/public/script8.js
200;2;3670;0;2.626373;1.136184;1.136050;2.628764;0.635427;9648;11;/public/script9.js
200;2;1708;0;4.698522;1.165646;1.165521;4.704809;0.646388;8040;11;/public/script10.js
200;2;1431;0;1.497256;1.174626;1.174501;1.497337;0.629338;2144;11;/public/script11.js
200;2;4298;0;1.495885;1.158824;1.158712;1.496282;0.649123;6432;11;/public/script12.js
200;2;2199;0;1.461989;1.126208;1.126078;1.462151;0.628447;3216;11;/public/script13.js
200;2;3525;0;1.520426;1.184512;1.184363;1.520531;0.635553;5360;11;/public/script14.js
200;2;1399;0;2.678699;1.150650;1.150529;2.680008;0.645823;3752;11;/public/script15.js
200;2;2861;0;1.492560;1.167371;1.167261;1.492662;0.637314;4271;11;/public/style1.css
200;2;286;0;1.500083;1.169725;1.169627;1.500185;0.633216;430;11;/public/style2.css
200;2;1407;0;1.519910;1.178208;1.178120;1.519976;0.645453;2139;11;/public/style3.css
200;2;1782;0;1.498853;1.165835;1.165733;1.498946;0.638558;2672;11;/public/style4.css
200;2;2478;0;1.505112;1.167970;1.167880;1.507927;0.620002;3738;11;/public/style5.css
200;2;722;0;1.485749;1.161599;1.161506;1.485812;0.633227;1073;11;/public/style6.css
200;2;12532;0;1.536185;0.935124;0.934894;1.569820;0.598958;19673;12;/public/
200;2;192;0;2.431036;0.984713;0.984632;2.431245;0.576035;468;12;/public/script1.js
200;2;11275;0;6.528499;6.193637;6.193413;6.845108;5.824130;77184;12;/public/script2.js
200;2;18871;0;1.320896;0.989953;0.989869;1.363291;0.576122;25728;12;/public/script3.js
200;2;6523;0;1.313168;0.980609;0.980498;1.314610;0.583397;8576;12;/public/script4.js
200;2;1271;0;7.589315;7.258636;7.258414;7.591366;6.920064;9649;12;/public/script5.js
200;2;6628;0;1.419986;1.085819;1.085708;1.455716;0.629102;9649;12;/public/script6.js
200;2;1858;0;1.441918;1.110969;1.110882;1.442029;0.638385;2680;12;/public/script7.js
200;2;3546;0;1.358627;1.027264;1.027155;1.360032;0.609306;4824;12;/public/script8.js
200;2;6514;0;1.442104;1.109537;1.109438;1.480904;0.625774;9648;12;/public/script9.js
200;2;2957;0;2.715756;1.109960;1.109816;2.718120;0.628943;8040;12;/public/script10.js
200;2;1563;0;1.371018;1.037577;1.037467;1.371124;0.617819;2144;12;/public/script11.js
200;2;2537;0;2.533866;1.070220;1.070103;2.535210;0.618656;6432;12;/public/script12.js
200;2;2361;0;1.361832;1.025546;1.025384;1.361975;0.607481;3216;12;/public/script13.js
200;2;2043;0;2.619126;1.087825;1.087605;2.623083;0.618865;5360;12;/public/script14.js
200;2;1560;0;2.404309;2.086604;2.086393;2.404436;1.682201;3752;12;/public/script15.js
200;2;2913;0;1.464160;1.133837;1.133688;1.466033;0.633817;4271;12;/public/style1.css
200;2;114;0;3.739608;2.317123;2.316916;3.739907;0.629745;430;12;/public/style2.css
200;2;1532;0;1.395362;1.061894;1.061716;1.395463;0.637613;2139;12;/public/style3.css
200;2;1923;0;1.388577;1.058827;1.058659;1.388797;0.616739;2672;12;/public/style4.css
