response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect
 200;3;25;0;0.157939;0.113185;0.108315;0.158207;0.000000
 200;3;26;0;0.152107;0.104981;0.100615;0.152247;0.000000
 200;3;22;0;0.181568;0.092781;0.088180;0.181691;0.000000
 200;3;18;0;0.214047;0.121061;0.116429;0.214178;0.000000
 200;3;22;0;0.177472;0.088195;0.083838;0.177611;0.000000
 200;3;21;0;0.184582;0.088873;0.084298;0.184774;0.000000
 200;3;29;0;0.135009;0.096366;0.091985;0.135125;0.000000
 200;3;29;0;0.133302;0.094643;0.090267;0.133502;0.000000
 200;3;17;0;0.231899;0.137855;0.133172;0.232037;0.000000
 200;3;29;0;0.134773;0.094324;0.089615;0.134980;0.000000
 200;3;20;0;0.199073;0.107015;0.102594;0.199218;0.000000
 200;3;22;0;0.180705;0.091146;0.088826;0.180822;0.000000
 200;3;21;0;0.182779;0.089602;0.085494;0.182895;0.000000
 200;3;22;0;0.180526;0.090658;0.085657;0.180640;0.000000
 200;3;20;0;0.195607;0.100249;0.095808;0.195737;0.000000
 200;3;27;0;0.143993;0.096771;0.092399;0.144120;0.000000
 200;3;28;0;0.138601;0.099037;0.094333;0.138701;0.000000
 200;3;21;0;0.185144;0.092556;0.087560;0.185362;0.000000
 200;3;22;0;0.177374;0.089329;0.084703;0.177532;0.000000
 200;3;21;0;0.184491;0.090558;0.086270;0.184603;0.000000
 200;3;20;0;0.192565;0.141401;0.136725;0.192688;0.000000
 200;3;21;0;0.188167;0.092683;0.087811;0.188440;0.000000
 200;3;21;0;0.189940;0.099881;0.095267;0.190040;0.000000
 200;3;21;0;0.186685;0.096295;0.091821;0.186795;0.000000
 200;3;21;0;0.187969;0.097807;0.093531;0.188089;0.000000
 200;3;21;0;0.186276;0.092639;0.088397;0.186414;0.000000
 200;3;20;0;0.190773;0.099262;0.094460;0.190965;0.000000
 200;3;21;0;0.183398;0.090859;0.086177;0.183535;0.000000
 200;3;22;0;0.180507;0.091409;0.086723;0.180642;0.000000
 200;3;29;0;0.133996;0.089104;0.084428;0.134103;0.000000
 200;3;30;0;0.133111;0.088846;0.084374;0.133231;0.000000
 200;3;16;0;0.236395;0.140640;0.136185;0.236528;0.000000
 200;3;20;0;0.196880;0.094041;0.089558;0.196998;0.000000
 200;3;17;0;0.228200;0.137528;0.132872;0.228338;0.000000
 200;3;20;0;0.195594;0.104393;0.100107;0.195686;0.000000
 200;3;21;0;0.184580;0.092124;0.087894;0.184691;0.000000
 200;3;30;0;0.129007;0.090535;0.086327;0.129122;0.000000
 200;3;21;0;0.184709;0.091124;0.086802;0.184813;0.000000
 200;3;21;0;0.183664;0.092044;0.087582;0.183791;0.000000
 200;3;25;0;0.157349;0.119584;0.116001;0.157461;0.000000
 200;3;27;0;0.143649;0.104410;0.099658;0.143764;0.000000
 200;3;20;0;0.190511;0.096911;0.092499;0.190646;0.000000
 200;3;21;0;0.187136;0.092719;0.088013;0.187264;0.000000
 200;3;22;0;0.181413;0.090069;0.085835;0.181547;0.000000
 200;3;28;0;0.142456;0.091269;0.086479;0.142610;0.000000
 200;3;22;0;0.180703;0.093240;0.088583;0.180837;0.000000
 200;3;30;0;0.130833;0.090312;0.085412;0.130971;0.000000
 200;3;21;0;0.188782;0.100804;0.096630;0.188906;0.000000
 200;3;22;0;0.180743;0.089034;0.084740;0.180869;0.000000
 200;3;29;0;0.135893;0.097044;0.092827;0.136015;0.000000
 200;3;20;0;0.193912;0.105289;0.100508;0.194106;0.000000
 200;3;29;0;0.135740;0.096017;0.091528;0.135843;0.000000
 200;3;29;0;0.134762;0.092420;0.087842;0.134860;0.000000
 200;3;25;0;0.157518;0.115149;0.110299;0.157702;0.000000
 200;3;21;0;0.188911;0.090305;0.085447;0.189052;0.000000
 200;3;20;0;0.194610;0.089819;0.085126;0.194744;0.000000
 200;3;21;0;0.187491;0.097079;0.092370;0.187626;0.000000
 200;3;21;0;0.185834;0.095983;0.091356;0.185949;0.000000
 200;3;20;0;0.191436;0.101651;0.097050;0.191583;0.000000
 200;3;21;0;0.183040;0.090171;0.085564;0.183216;0.000000
 200;3;22;0;0.177786;0.088778;0.084084;0.177921;0.000000
 200;3;20;0;0.193276;0.101517;0.097306;0.193416;0.000000
 200;3;30;0;0.129643;0.090804;0.086368;0.129772;0.000000
 200;3;20;0;0.192134;0.096731;0.091868;0.192335;0.000000
 200;3;21;0;0.188009;0.095360;0.090944;0.188143;0.000000
 200;3;22;0;0.177942;0.087834;0.086013;0.178046;0.000000
 200;3;20;0;0.192892;0.100270;0.095621;0.193019;0.000000
 200;3;21;0;0.187205;0.095524;0.090744;0.187308;0.000000
 200;3;23;0;0.166748;0.092756;0.087879;0.166886;0.000000
 200;3;27;0;0.142757;0.104102;0.099788;0.142860;0.000000
 200;3;20;0;0.192138;0.097766;0.093372;0.192277;0.000000
 200;3;18;0;0.211464;0.095668;0.091143;0.211673;0.000000
 200;3;21;0;0.182809;0.091532;0.087065;0.182939;0.000000
 200;3;31;0;0.125473;0.086188;0.082486;0.125582;0.000000
 200;3;23;0;0.173718;0.119637;0.115129;0.173900;0.000000
 200;3;20;0;0.193819;0.091706;0.087403;0.193951;0.000000
 200;3;29;0;0.133205;0.093165;0.088634;0.133364;0.000000
 200;3;20;0;0.196392;0.103238;0.098560;0.196525;0.000000
 200;3;22;0;0.179838;0.087072;0.082150;0.180064;0.000000
 200;3;21;0;0.182870;0.089986;0.085691;0.183050;0.000000
 200;3;29;0;0.136474;0.091546;0.087032;0.136594;0.000000
 200;3;21;0;0.186795;0.096475;0.091408;0.186930;0.000000
 200;3;20;0;0.196983;0.110032;0.105765;0.197201;0.000000
 200;3;20;0;0.192290;0.101691;0.096955;0.192676;0.000000
 200;3;28;0;0.139396;0.103543;0.098795;0.139504;0.000000
 200;3;20;0;0.194843;0.108554;0.104214;0.195013;0.000000
 200;3;21;0;0.188108;0.093787;0.089556;0.188290;0.000000
 200;3;27;0;0.147105;0.091877;0.087419;0.147236;0.000000
 200;3;21;0;0.182367;0.091187;0.086605;0.182500;0.000000
 200;3;21;0;0.183297;0.092759;0.087775;0.183484;0.000000
 200;3;27;0;0.143230;0.094529;0.090093;0.143339;0.000000
 200;3;30;0;0.132506;0.093663;0.089253;0.132605;0.000000
 200;3;21;0;0.186705;0.092509;0.088257;0.186846;0.000000
 200;3;21;0;0.185574;0.096303;0.091577;0.185677;0.000000
 200;3;29;0;0.134187;0.093301;0.088893;0.134350;0.000000
 200;3;20;0;0.194101;0.093022;0.088533;0.194225;0.000000
 200;3;20;0;0.191815;0.100715;0.096376;0.191964;0.000000
 200;3;21;0;0.188993;0.092831;0.088341;0.189128;0.000000
 200;3;26;0;0.152755;0.090214;0.085439;0.152881;0.000000
 200;3;29;0;0.134917;0.095172;0.090887;0.135090;0.000000
