response_code ;http_version ;speed_download ;speed_upload ;time_starttransfer ;time_pretransfer ;time_appconnect ;time_total ;time_connect
          200 ;           3 ;             0 ;           0 ;         12.743073 ;        8.255280 ;       8.253340 ; 12.743088 ;    5.509551
          200 ;           3 ;             0 ;           0 ;         12.821183 ;        8.264228 ;       8.262173 ; 12.821196 ;    5.508658
          200 ;           3 ;             0 ;           0 ;         12.637079 ;        8.250225 ;       8.248227 ; 12.637097 ;    5.508203
          200 ;           3 ;             0 ;           0 ;         13.208729 ;        8.370815 ;       8.368131 ; 13.208783 ;    5.509017
          200 ;           3 ;             0 ;           0 ;         12.436231 ;        8.270372 ;       8.268413 ; 12.436282 ;    5.512095
          200 ;           3 ;             0 ;           0 ;         10.084567 ;        8.276268 ;       8.274332 ; 10.084593 ;    5.509755
          200 ;           3 ;             0 ;           0 ;         12.937666 ;        8.357043 ;       8.354794 ; 12.937687 ;    5.509617
          200 ;           3 ;             0 ;           0 ;         16.958212 ;       10.156181 ;      10.151690 ; 16.958280 ;    5.513430
          200 ;           3 ;             0 ;           0 ;         12.818851 ;        8.262588 ;       8.260512 ; 12.818863 ;    5.508633
          200 ;           3 ;             0 ;           0 ;         10.410571 ;        9.186962 ;       9.183579 ; 10.410585 ;    5.511084
          200 ;           3 ;             0 ;           0 ;         10.186998 ;        8.388750 ;       8.385974 ; 10.187023 ;    5.510679
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.313616 ;    5.511312
          200 ;           3 ;             0 ;           0 ;         12.867241 ;        8.312943 ;       8.310584 ; 12.867254 ;    5.510730
          200 ;           3 ;             0 ;           0 ;         10.395687 ;        9.176942 ;       9.173080 ; 10.395704 ;    5.510344
          200 ;           3 ;             0 ;           0 ;         13.099880 ;        8.297938 ;       8.295605 ; 13.099923 ;    5.510185
          200 ;           3 ;             0 ;           0 ;         10.080511 ;        8.272425 ;       8.270414 ; 10.080535 ;    5.508019
          200 ;           3 ;             0 ;           0 ;         12.923111 ;        8.333815 ;       8.331075 ; 12.923137 ;    5.511374
          200 ;           3 ;             0 ;           0 ;         10.136762 ;        8.273539 ;       8.271611 ; 10.136791 ;    5.506442
          200 ;           3 ;             0 ;           0 ;         12.882171 ;        8.326470 ;       8.323796 ; 12.882190 ;    5.507733
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.309937 ;    5.508516
          200 ;           3 ;             0 ;           0 ;         14.436369 ;        9.192778 ;       9.189326 ; 14.436429 ;    5.506603
          200 ;           3 ;             0 ;           0 ;         12.514497 ;        7.737046 ;       7.731356 ; 12.514520 ;    5.509563
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 14.807682 ;    0.000000
          200 ;           3 ;             0 ;           0 ;         12.866737 ;        8.327045 ;       8.324403 ; 12.866751 ;    5.505998
          200 ;           3 ;             0 ;           0 ;         10.128644 ;        8.377380 ;       8.374541 ; 10.128670 ;    5.508585
          200 ;           3 ;             0 ;           0 ;         12.607602 ;       12.279869 ;      12.275337 ; 12.607629 ;   10.784729
          200 ;           3 ;             0 ;           0 ;         10.135318 ;        8.379379 ;       8.376779 ; 10.135338 ;    5.507719
          200 ;           3 ;             0 ;           0 ;         13.321373 ;        8.382866 ;       8.380604 ; 13.321394 ;    5.507347
          200 ;           3 ;             0 ;           0 ;         10.133975 ;        8.378305 ;       8.375563 ; 10.133999 ;    5.510417
          200 ;           3 ;             0 ;           0 ;         10.135871 ;        8.378159 ;       8.375546 ; 10.135895 ;    5.510840
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.310362 ;    5.509536
          200 ;           3 ;             0 ;           0 ;         13.394781 ;        8.379385 ;       8.377001 ; 13.394833 ;    5.509555
          200 ;           3 ;             0 ;           0 ;         13.267970 ;        8.381563 ;       8.379297 ; 13.267990 ;    5.509109
          200 ;           3 ;             0 ;           0 ;         13.319180 ;        8.437244 ;       8.434578 ; 13.319201 ;    5.510808
          200 ;           3 ;             0 ;           0 ;         13.477977 ;        8.404356 ;       8.401638 ; 13.478041 ;    5.509002
          200 ;           3 ;             0 ;           0 ;         12.599341 ;       12.271606 ;      12.267081 ; 12.599382 ;   10.788847
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        8.432931 ;       8.429833 ; 47.222201 ;    5.506578
          200 ;           3 ;             0 ;           0 ;         12.592275 ;       12.261607 ;      12.256600 ; 12.592304 ;   10.786224
          200 ;           3 ;             0 ;           0 ;         13.487843 ;        8.438148 ;       8.435339 ; 13.487903 ;    5.506900
          200 ;           3 ;             0 ;           0 ;         10.545856 ;        9.361241 ;       9.355582 ; 10.545870 ;    5.510092
          200 ;           3 ;             0 ;           0 ;         11.802061 ;       11.468641 ;      11.461090 ; 11.802230 ;    5.510075
          200 ;           3 ;             0 ;           0 ;          8.435269 ;        7.766606 ;       7.760189 ;  8.435284 ;    5.509958
          200 ;           3 ;             0 ;           0 ;         10.501054 ;        9.362060 ;       9.356372 ; 10.501070 ;    5.510910
          200 ;           3 ;             0 ;           0 ;         10.470940 ;        9.265363 ;       9.260279 ; 10.470955 ;    5.509975
          200 ;           3 ;             0 ;           0 ;          8.463368 ;        7.774775 ;       7.769612 ;  8.463385 ;    5.510663
          200 ;           3 ;             0 ;           0 ;         10.497803 ;        9.359403 ;       9.353137 ; 10.497818 ;    5.508347
          200 ;           3 ;             0 ;           0 ;         10.557868 ;        9.380720 ;       9.374550 ; 10.557882 ;    5.508096
          200 ;           3 ;             0 ;           0 ;         14.341158 ;        9.357681 ;       9.351950 ; 14.341899 ;    5.507804
          200 ;           3 ;             0 ;           0 ;         13.491289 ;        8.432592 ;       8.429692 ; 13.491339 ;    5.507223
